ticker,date,headline_count,label_1d,label_3d,label_5d
GOOGL,2026-01-14,2,0,0,0
GOOGL,2026-01-15,2,0,0,0
GOOGL,2026-01-16,4,0,1,1
GOOGL,2026-01-20,1,1,1,1
GOOGL,2026-01-21,2,1,1,1
GOOGL,2026-01-22,3,0,1,1
GOOGL,2026-01-23,2,1,1,1
GOOGL,2026-01-26,2,1,1,1
GOOGL,2026-01-27,2,1,1,1
GOOGL,2026-01-28,3,1,1,0
GOOGL,2026-01-29,3,0,1,0
GOOGL,2026-01-30,7,1,0,0
GOOGL,2026-02-02,9,0,0,0
GOOGL,2026-02-03,8,0,0,0
GOOGL,2026-02-04,32,0,0,0
GOOGL,2026-02-05,25,0,0,0
GOOGL,2026-02-06,15,1,0,0
GOOGL,2026-02-09,6,0,0,0
GOOGL,2026-02-10,6,0,0,0
GOOGL,2026-02-11,6,0,0,0
GOOGL,2026-02-12,4,0,0,1
GOOGL,2026-02-13,5,0,0,1
GOOGL,2026-02-17,2,1,1,1
GOOGL,2026-02-18,8,0,1,1
GOOGL,2026-02-19,2,1,1,1
GOOGL,2026-02-20,5,0,0,0
GOOGL,2026-02-23,7,0,0,0
GOOGL,2026-02-24,2,1,1,0
GOOGL,2026-02-25,5,0,0,0
GOOGL,2026-02-26,7,1,0,0
META,2015-04-24,1,1,0,0
META,2016-05-31,1,0,0,0
META,2018-01-11,1,0,0,0
META,2019-05-03,1,0,0,0
META,2019-08-15,1,1,1,0
META,2020-05-05,1,1,1,1
META,2020-07-01,1,0,1,1
META,2021-01-14,1,1,1,1
META,2021-07-21,1,1,1,1
META,2021-08-02,1,0,1,1
META,2021-10-06,1,0,0,0
META,2021-10-26,1,0,1,1
META,2021-11-01,1,0,1,1
META,2021-11-03,1,1,1,0
META,2021-11-26,1,1,0,0
META,2021-11-29,1,0,0,0
META,2022-01-27,1,1,1,0
META,2022-02-03,1,0,0,0
META,2022-02-04,1,0,0,0
META,2022-02-17,1,0,0,1
META,2022-04-06,1,0,0,0
META,2022-04-28,1,0,1,1
META,2022-05-12,1,1,1,1
META,2022-06-02,1,0,0,0
META,2022-06-09,2,0,0,0
META,2022-06-10,1,0,0,0
META,2022-06-28,1,1,0,1
META,2022-06-29,1,0,1,1
META,2022-07-25,1,0,0,0
META,2022-07-26,2,1,0,1
META,2022-07-27,5,0,0,0
META,2022-07-28,2,0,0,1
META,2022-10-18,1,1,0,1
META,2022-10-20,1,0,1,0
META,2022-10-27,1,1,0,0
META,2022-10-31,1,1,0,1
META,2022-11-04,1,1,1,1
META,2022-11-09,1,1,1,1
META,2022-11-10,1,1,1,0
META,2022-11-23,1,0,0,1
META,2022-12-08,1,1,1,1
META,2023-01-05,1,1,1,1
META,2023-02-02,2,0,1,0
META,2023-03-02,1,1,1,1
META,2023-03-07,1,1,0,1
META,2023-03-13,1,1,1,1
META,2023-03-14,1,1,1,1
META,2023-04-24,1,0,1,1
META,2023-04-27,2,1,1,0
META,2023-04-28,1,1,0,0
META,2023-05-11,2,0,1,1
META,2023-05-22,1,0,1,1
META,2023-05-23,1,1,1,1
META,2023-06-07,1,1,1,1
META,2023-07-05,1,0,0,1
META,2023-07-17,1,1,0,0
META,2023-07-25,1,1,1,1
META,2023-07-26,1,1,1,1
META,2023-08-02,1,0,1,0
META,2023-08-09,1,1,1,0
META,2023-08-21,1,0,0,1
META,2023-09-01,1,1,1,1
META,2023-09-15,2,1,0,0
META,2023-10-10,1,1,0,1
META,2023-10-17,1,0,0,0
META,2023-11-02,1,1,1,1
META,2023-11-28,1,0,0,0
META,2023-12-18,1,1,1,1
META,2023-12-26,1,1,0,0
META,2023-12-27,1,1,0,0
META,2024-01-03,1,1,1,1
META,2024-01-17,1,1,1,1
META,2024-01-18,1,1,1,1
META,2024-02-01,2,1,1,1
META,2024-02-02,1,0,0,0
META,2024-02-08,2,0,0,1
META,2024-02-09,1,1,1,1
META,2024-02-12,1,0,1,1
META,2024-02-16,1,0,1,1
META,2024-02-29,1,1,1,1
META,2024-03-01,1,0,0,1
META,2024-03-04,1,0,1,0
META,2024-03-06,1,1,0,0
META,2024-03-12,1,0,0,0
META,2024-03-14,1,0,1,1
META,2024-04-03,1,1,1,1
META,2024-04-05,1,0,0,0
META,2024-04-09,1,1,0,0
META,2024-04-11,1,0,0,0
META,2024-04-17,1,1,0,0
META,2024-04-18,1,0,0,0
META,2024-04-24,2,0,0,0
META,2024-04-25,1,1,0,1
META,2024-04-30,2,1,1,1
META,2024-05-02,1,1,1,1
META,2024-05-17,1,0,0,1
META,2024-05-20,1,0,0,1
META,2024-05-30,1,0,1,1
META,2024-06-04,1,1,1,1
META,2024-06-07,1,1,1,1
META,2024-06-24,1,1,1,1
META,2024-06-26,1,1,0,0
META,2024-06-28,1,1,1,1
META,2024-07-03,1,1,1,1
META,2024-07-09,1,1,0,0
META,2024-07-17,1,1,1,0
META,2024-07-23,1,0,0,0
META,2024-07-24,1,0,1,1
META,2024-07-25,1,1,1,1
META,2024-07-31,1,1,1,1
META,2024-08-01,1,0,0,1
META,2024-08-05,1,1,1,1
META,2024-08-06,1,0,1,1
META,2024-08-09,3,0,1,1
META,2024-08-14,1,1,1,1
META,2024-08-20,1,1,1,0
META,2024-08-21,1,0,0,0
META,2024-08-26,1,0,0,0
META,2024-09-06,1,1,1,1
META,2024-09-18,1,1,1,1
META,2024-09-20,1,1,1,1
META,2024-09-25,1,0,1,1
META,2024-09-27,2,1,1,1
META,2024-10-01,1,0,1,1
META,2024-10-03,1,1,1,1
META,2024-10-04,1,0,0,0
META,2024-10-07,1,1,0,1
META,2024-10-14,1,0,0,0
META,2024-10-22,1,0,0,1
META,2024-10-28,1,1,0,0
META,2024-10-31,2,0,1,1
META,2024-11-04,1,1,1,1
META,2024-11-05,1,0,1,1
META,2024-11-07,1,0,0,0
META,2024-11-15,1,1,1,1
META,2024-11-20,1,0,0,1
META,2024-11-29,1,1,1,1
META,2024-12-16,2,0,0,0
META,2025-01-07,1,0,0,0
META,2025-01-15,1,0,0,1
META,2025-01-16,1,1,1,1
META,2025-01-21,1,1,1,1
META,2025-01-24,2,1,1,1
META,2025-01-27,2,1,1,1
META,2025-01-29,2,1,1,1
META,2025-01-30,1,1,1,1
META,2025-01-31,1,1,1,1
META,2025-02-07,1,1,1,1
META,2025-02-11,1,1,1,0
META,2025-02-14,3,0,0,0
META,2025-02-18,2,0,0,0
META,2025-02-19,4,0,0,0
META,2025-02-24,1,0,0,0
META,2025-02-28,3,0,0,0
META,2025-03-03,2,0,0,0
META,2025-03-06,1,0,0,0
META,2025-03-07,2,0,0,0
META,2025-03-12,1,0,0,0
META,2025-03-18,1,1,1,1
META,2025-03-19,1,1,1,1
META,2025-03-20,1,1,1,1
META,2025-03-26,4,0,0,0
META,2025-03-27,1,0,0,0
META,2025-04-01,1,0,0,0
META,2025-04-02,1,0,0,1
META,2025-04-03,2,0,0,1
META,2025-04-04,3,1,1,1
META,2025-04-07,1,0,1,1
META,2025-04-09,2,0,0,0
META,2025-04-10,1,0,0,0
META,2025-04-11,2,0,0,0
META,2025-04-14,1,0,0,0
META,2025-04-15,1,0,0,0
META,2025-04-17,1,0,1,1
META,2025-04-24,1,1,1,1
META,2025-04-28,1,1,1,1
META,2025-04-30,10,1,1,1
META,2025-05-01,2,1,1,1
META,2025-05-02,1,1,0,0
META,2025-05-06,1,1,1,1
META,2025-05-07,1,1,1,1
META,2025-05-08,2,0,1,1
META,2025-05-15,1,0,0,0
META,2025-05-16,1,1,0,0
META,2025-05-20,2,0,0,1
META,2025-05-23,1,1,1,1
META,2025-05-29,1,1,1,1
META,2025-06-04,2,0,1,1
META,2025-06-09,1,1,0,1
META,2025-06-10,1,0,0,0
META,2025-06-11,1,0,1,1
META,2025-06-12,3,0,1,0
META,2025-06-13,2,1,1,1
META,2025-06-16,5,0,0,1
META,2025-06-18,4,0,1,1
META,2025-06-20,1,1,1,1
META,2025-06-24,2,0,1,1
META,2025-06-26,1,1,0,0
META,2025-06-27,1,1,0,0
META,2025-06-30,2,0,0,0
META,2025-07-01,2,0,0,1
META,2025-07-02,2,1,1,1
META,2025-07-03,1,0,1,0
META,2025-07-07,3,1,1,1
META,2025-07-08,2,1,0,0
META,2025-07-09,4,0,0,0
META,2025-07-11,3,1,0,0
META,2025-07-14,2,0,0,0
META,2025-07-15,2,0,0,0
META,2025-07-16,3,0,1,1
META,2025-07-17,10,1,1,1
META,2025-07-18,5,1,1,1
META,2025-07-21,3,0,1,1
META,2025-07-22,1,1,1,0
META,2025-07-23,2,1,1,0
META,2025-07-25,2,1,0,1
META,2025-07-28,1,0,1,1
META,2025-07-29,2,0,1,1
META,2025-07-30,18,1,1,1
META,2025-07-31,6,0,0,0
META,2025-08-04,4,0,0,0
META,2025-08-05,1,1,1,1
META,2025-08-06,3,0,0,1
META,2025-08-08,1,0,1,1
META,2025-08-12,2,0,0,0
META,2025-08-13,3,1,0,0
META,2025-08-14,2,1,0,0
META,2025-08-18,2,0,0,0
META,2025-08-19,1,0,1,1
META,2025-08-20,1,0,1,0
META,2025-08-21,1,1,1,1
META,2025-08-22,1,0,0,0
META,2025-08-25,1,1,0,0
META,2025-08-26,3,0,0,0
META,2025-08-27,3,1,0,1
META,2025-08-28,1,0,0,1
META,2025-08-29,2,0,1,1
META,2025-09-03,6,1,1,1
META,2025-09-05,1,0,0,1
META,2025-09-08,1,1,0,1
META,2025-09-10,2,0,1,1
META,2025-09-12,3,1,1,1
META,2025-09-15,1,1,1,1
META,2025-09-16,1,0,0,0
META,2025-09-17,3,1,0,0
META,2025-09-18,1,0,0,0
META,2025-09-19,2,0,0,0
META,2025-09-22,3,0,0,0
META,2025-09-23,2,1,0,0
META,2025-09-25,2,0,0,0
META,2025-09-26,2,0,0,0
META,2025-09-29,2,0,0,0
META,2025-09-30,4,0,0,0
META,2025-10-01,4,1,0,1
META,2025-10-03,6,1,1,0
META,2025-10-06,2,0,1,1
META,2025-10-07,1,1,0,0
META,2025-10-08,2,1,0,0
META,2025-10-09,2,0,0,0
META,2025-10-10,2,1,1,1
META,2025-10-13,2,0,0,1
META,2025-10-14,3,1,1,1
META,2025-10-15,1,0,1,1
META,2025-10-16,1,1,1,1
META,2025-10-17,4,1,1,1
META,2025-10-20,2,1,1,1
META,2025-10-21,1,1,1,1
META,2025-10-22,2,1,1,1
META,2025-10-23,5,1,1,0
META,2025-10-24,3,1,1,0
META,2025-10-27,4,1,0,0
META,2025-10-28,4,1,0,0
META,2025-10-29,33,0,0,0
META,2025-10-30,42,0,0,0
META,2025-10-31,12,0,0,0
META,2025-11-03,2,0,0,0
META,2025-11-04,7,1,0,0
META,2025-11-05,6,0,0,0
META,2025-11-06,8,1,1,0
META,2025-11-07,13,1,0,0
META,2025-11-10,5,0,0,0
META,2025-11-11,6,0,0,0
META,2025-11-12,8,1,0,0
META,2025-11-13,3,0,0,0
META,2025-11-14,4,0,0,0
META,2025-11-17,4,0,0,1
META,2025-11-18,9,0,0,1
META,2025-11-19,3,0,1,1
META,2025-11-20,6,1,1,1
META,2025-11-21,8,1,1,1
META,2025-11-24,4,1,1,1
META,2025-11-25,2,0,1,1
META,2025-11-26,5,1,1,1
META,2025-11-28,2,0,0,1
META,2025-12-01,4,1,1,1
META,2025-12-02,3,0,1,1
META,2025-12-04,12,1,0,0
META,2025-12-05,5,0,0,0
META,2025-12-08,2,0,0,0
META,2025-12-09,4,0,0,1
META,2025-12-10,5,1,0,0
META,2025-12-11,1,0,1,1
META,2025-12-12,7,1,1,1
META,2025-12-15,8,1,1,1
META,2025-12-16,2,0,1,1
META,2025-12-17,3,1,1,1
META,2025-12-18,3,0,1,0
META,2025-12-19,2,1,1,0
META,2025-12-22,3,1,1,1
META,2025-12-23,4,1,0,0
META,2025-12-24,3,0,0,0
META,2025-12-29,5,1,0,1
META,2025-12-30,10,0,0,0
META,2025-12-31,2,0,1,0
META,2026-01-02,4,1,0,1
META,2026-01-05,4,1,0,0
META,2026-01-06,7,0,0,0
META,2026-01-07,6,0,0,0
META,2026-01-08,5,1,0,0
META,2026-01-09,4,0,0,0
META,2026-01-12,4,0,0,0
META,2026-01-13,7,0,0,0
META,2026-01-14,3,1,0,1
META,2026-01-15,5,0,0,1
META,2026-01-16,3,0,1,1
META,2026-01-20,5,1,1,1
META,2026-01-21,8,1,1,1
META,2026-01-22,10,1,1,1
META,2026-01-23,9,1,1,1
META,2026-01-26,10,1,1,1
META,2026-01-27,13,0,1,1
META,2026-01-28,36,1,1,1
META,2026-01-29,26,0,0,0
META,2026-01-30,22,0,0,0
META,2026-02-02,4,0,0,0
META,2026-02-03,6,0,0,0
META,2026-02-04,7,1,1,0
META,2026-02-05,6,0,1,0
META,2026-02-06,2,1,1,0
META,2026-02-09,2,0,0,0
META,2026-02-10,4,0,0,0
META,2026-02-11,6,0,0,0
META,2026-02-12,4,0,0,1
META,2026-02-13,3,0,1,0
META,2026-02-17,5,1,1,1
META,2026-02-18,4,1,0,1
META,2026-02-19,8,1,0,1
META,2026-02-20,2,0,0,0
META,2026-02-23,5,1,1,1
META,2026-02-24,15,1,1,1
META,2026-02-25,8,1,0,1
META,2026-02-26,5,0,0,1
MSFT,2011-11-11,1,0,0,0
MSFT,2012-10-16,1,1,0,0
MSFT,2013-02-25,1,0,1,1
MSFT,2013-07-02,1,1,1,1
MSFT,2013-07-19,1,1,1,1
MSFT,2013-10-02,1,0,0,0
MSFT,2014-05-05,1,0,1,1
MSFT,2014-08-19,1,0,0,0
MSFT,2015-04-24,1,1,1,1
MSFT,2015-10-20,1,0,1,1
MSFT,2015-12-03,1,1,1,1
MSFT,2015-12-09,1,1,1,1
MSFT,2016-03-31,1,1,0,0
MSFT,2016-05-10,1,1,1,0
MSFT,2016-11-02,1,0,1,1
MSFT,2017-01-03,1,0,1,1
MSFT,2017-07-19,1,1,0,1
MSFT,2017-07-21,1,0,1,0
MSFT,2017-08-31,1,0,0,0
MSFT,2017-10-09,1,0,1,1
MSFT,2017-10-20,1,1,0,1
MSFT,2017-11-08,1,0,0,0
MSFT,2017-11-09,1,0,0,0
MSFT,2017-12-12,1,0,1,1
MSFT,2018-07-17,1,0,1,1
MSFT,2018-11-13,1,0,1,0
MSFT,2018-11-29,1,1,0,0
MSFT,2018-12-14,1,0,0,0
MSFT,2019-01-15,1,1,1,1
MSFT,2019-01-17,1,1,1,1
MSFT,2019-03-04,1,0,0,1
MSFT,2019-03-15,1,1,1,1
MSFT,2019-04-26,1,0,0,0
MSFT,2019-06-26,1,1,1,1
MSFT,2019-11-20,1,0,1,1
MSFT,2020-04-30,1,0,1,1
MSFT,2020-06-03,1,0,1,1
MSFT,2020-07-20,2,0,0,0
MSFT,2020-08-07,1,0,0,0
MSFT,2020-08-11,1,1,1,1
MSFT,2020-09-22,1,0,1,0
MSFT,2020-09-24,2,1,1,1
MSFT,2020-10-12,1,1,0,0
MSFT,2020-10-30,1,0,1,1
MSFT,2020-11-10,1,1,1,1
MSFT,2020-12-29,1,0,0,0
MSFT,2021-02-02,1,1,1,1
MSFT,2021-02-03,1,0,0,0
MSFT,2021-02-12,1,0,0,0
MSFT,2021-04-07,1,1,1,1
MSFT,2021-04-08,1,1,1,1
MSFT,2021-04-12,1,1,1,1
MSFT,2021-06-08,1,1,1,1
MSFT,2021-06-17,1,0,1,1
MSFT,2021-07-29,1,0,1,1
MSFT,2021-08-16,1,0,1,1
MSFT,2021-08-20,1,1,0,0
MSFT,2021-09-29,2,0,0,1
MSFT,2021-10-22,1,0,1,1
MSFT,2021-11-03,1,1,1,0
MSFT,2021-11-30,1,0,0,1
MSFT,2021-12-01,2,0,0,1
MSFT,2021-12-14,1,1,0,0
MSFT,2022-01-18,1,1,0,0
MSFT,2022-01-19,2,0,0,0
MSFT,2022-01-20,2,0,0,0
MSFT,2022-04-04,1,0,0,0
MSFT,2022-04-05,1,0,0,0
MSFT,2022-05-23,1,0,1,1
MSFT,2022-06-16,1,1,1,1
MSFT,2022-06-29,1,0,1,1
MSFT,2022-09-13,1,1,0,0
MSFT,2022-09-30,1,1,1,1
MSFT,2022-10-13,1,0,1,1
MSFT,2022-10-24,1,1,0,0
MSFT,2022-10-26,2,0,1,0
MSFT,2022-11-10,1,1,0,0
MSFT,2022-11-11,1,0,0,0
MSFT,2022-11-16,1,0,1,1
MSFT,2022-11-25,1,0,1,1
MSFT,2022-12-12,2,1,0,0
MSFT,2023-01-18,3,0,1,1
MSFT,2023-01-23,3,0,1,1
MSFT,2023-01-24,2,0,1,1
MSFT,2023-02-22,1,1,0,0
MSFT,2023-02-23,1,0,0,0
MSFT,2023-03-14,1,1,1,1
MSFT,2023-03-27,1,0,1,1
MSFT,2023-03-29,1,1,1,1
MSFT,2023-04-06,1,0,0,0
MSFT,2023-04-10,1,0,1,0
MSFT,2023-04-14,1,1,1,0
MSFT,2023-04-26,1,1,1,1
MSFT,2023-04-27,1,1,1,1
MSFT,2023-05-09,1,1,1,1
MSFT,2023-06-12,1,1,1,1
MSFT,2023-06-16,1,0,0,0
MSFT,2023-06-29,1,1,1,1
MSFT,2023-07-11,1,1,1,1
MSFT,2023-07-12,2,1,1,1
MSFT,2023-07-14,1,1,1,0
MSFT,2023-07-24,1,1,0,0
MSFT,2023-07-26,1,0,0,0
MSFT,2023-07-27,1,1,1,0
MSFT,2023-07-28,1,0,0,0
MSFT,2023-08-22,2,1,1,1
MSFT,2023-08-30,1,0,1,1
MSFT,2023-09-15,1,0,0,0
MSFT,2023-09-19,1,0,0,0
MSFT,2023-10-03,1,1,1,1
MSFT,2023-10-12,1,0,1,1
MSFT,2023-10-25,1,0,0,1
MSFT,2023-10-26,1,1,1,1
MSFT,2023-11-15,1,1,1,1
MSFT,2023-11-20,1,0,0,1
MSFT,2023-11-21,2,1,1,1
MSFT,2023-11-27,1,1,1,0
MSFT,2023-11-29,1,1,0,0
MSFT,2023-12-12,2,0,0,0
MSFT,2023-12-14,1,1,1,1
MSFT,2023-12-27,1,1,0,0
MSFT,2023-12-28,1,1,0,0
MSFT,2023-12-29,2,0,0,0
MSFT,2024-01-10,1,1,1,1
MSFT,2024-01-11,1,1,1,1
MSFT,2024-01-12,3,1,1,1
MSFT,2024-01-24,1,1,1,0
MSFT,2024-01-30,2,0,1,0
MSFT,2024-01-31,1,1,1,1
MSFT,2024-02-07,1,1,1,0
MSFT,2024-02-16,3,0,1,1
MSFT,2024-02-20,1,0,1,1
MSFT,2024-02-22,1,0,0,1
MSFT,2024-02-23,1,0,0,1
MSFT,2024-02-29,1,1,0,0
MSFT,2024-03-07,1,0,1,1
MSFT,2024-03-08,1,0,1,1
MSFT,2024-03-14,1,0,0,1
MSFT,2024-04-17,2,0,0,0
MSFT,2024-04-19,1,1,1,1
MSFT,2024-04-25,1,1,0,0
MSFT,2024-04-26,3,0,0,1
MSFT,2024-05-06,1,0,0,1
MSFT,2024-05-07,1,1,1,1
MSFT,2024-05-13,1,1,1,1
MSFT,2024-05-14,1,1,1,1
MSFT,2024-05-17,1,1,1,1
MSFT,2024-05-20,3,1,1,1
MSFT,2024-05-22,2,0,0,0
MSFT,2024-05-28,1,0,0,0
MSFT,2024-05-30,1,1,1,1
MSFT,2024-05-31,1,0,1,1
MSFT,2024-06-03,2,1,1,1
MSFT,2024-06-04,2,1,1,1
MSFT,2024-06-07,1,1,1,1
MSFT,2024-06-18,1,0,1,1
MSFT,2024-06-27,1,0,1,1
MSFT,2024-07-02,1,1,1,1
MSFT,2024-07-03,1,1,0,0
MSFT,2024-07-08,1,0,0,0
MSFT,2024-07-11,1,0,0,0
MSFT,2024-07-18,1,0,1,0
MSFT,2024-07-19,6,1,0,0
MSFT,2024-07-30,1,0,0,0
MSFT,2024-07-31,3,0,0,0
MSFT,2024-08-06,2,0,1,1
MSFT,2024-08-09,1,1,1,1
MSFT,2024-08-22,1,1,0,0
MSFT,2024-08-28,1,1,0,0
MSFT,2024-09-11,1,1,1,1
MSFT,2024-09-12,1,1,1,1
MSFT,2024-09-13,1,1,1,1
MSFT,2024-09-19,1,0,0,0
MSFT,2024-09-23,1,0,0,0
MSFT,2024-09-24,2,1,0,0
MSFT,2024-09-25,1,0,0,0
MSFT,2024-10-18,1,1,1,1
MSFT,2024-10-24,1,1,1,0
MSFT,2024-10-25,4,0,1,0
MSFT,2024-10-28,1,1,0,0
MSFT,2024-10-31,1,1,1,1
MSFT,2024-11-01,1,0,1,1
MSFT,2024-11-07,1,0,0,1
MSFT,2024-11-11,1,1,1,0
MSFT,2024-11-13,1,1,0,0
MSFT,2024-12-03,1,1,1,1
MSFT,2024-12-06,1,1,1,1
MSFT,2024-12-09,1,0,1,1
MSFT,2024-12-10,2,1,1,1
MSFT,2024-12-11,2,1,1,0
MSFT,2024-12-17,1,0,0,0
MSFT,2025-01-03,2,1,1,0
MSFT,2025-01-06,2,0,0,0
MSFT,2025-01-07,3,1,0,1
MSFT,2025-01-08,2,0,0,1
MSFT,2025-01-14,1,1,1,1
MSFT,2025-01-21,1,1,1,1
MSFT,2025-01-22,1,1,0,0
MSFT,2025-01-27,1,1,0,0
MSFT,2025-01-28,3,0,0,0
MSFT,2025-01-29,4,0,0,0
MSFT,2025-01-30,4,1,0,1
MSFT,2025-02-10,2,0,0,0
MSFT,2025-02-13,2,0,1,0
MSFT,2025-02-19,1,1,0,0
MSFT,2025-02-20,1,0,0,0
MSFT,2025-02-24,2,0,0,0
MSFT,2025-02-25,2,1,0,0
MSFT,2025-02-26,1,0,0,1
MSFT,2025-02-28,1,0,1,0
MSFT,2025-03-25,1,0,0,0
MSFT,2025-03-26,1,1,0,0
MSFT,2025-03-27,1,0,0,0
MSFT,2025-03-28,3,0,1,0
MSFT,2025-03-31,2,1,0,0
MSFT,2025-04-01,1,0,0,0
MSFT,2025-04-03,1,0,0,1
MSFT,2025-04-07,1,0,1,1
MSFT,2025-04-08,1,1,1,1
MSFT,2025-04-17,1,0,1,1
MSFT,2025-04-24,3,1,1,1
MSFT,2025-04-25,1,0,1,1
MSFT,2025-04-30,6,1,1,1
MSFT,2025-05-01,5,1,1,1
MSFT,2025-05-02,2,1,0,1
MSFT,2025-05-05,3,0,1,1
MSFT,2025-05-06,3,1,1,1
MSFT,2025-05-07,2,1,1,1
MSFT,2025-05-12,2,0,1,1
MSFT,2025-05-14,1,1,1,1
MSFT,2025-05-20,1,0,0,0
MSFT,2025-05-22,1,0,1,1
MSFT,2025-05-23,2,1,1,1
MSFT,2025-06-02,1,1,1,1
MSFT,2025-06-03,3,1,1,1
MSFT,2025-06-04,1,1,1,1
MSFT,2025-06-05,2,1,1,1
MSFT,2025-06-06,1,1,1,1
MSFT,2025-06-16,2,0,0,1
MSFT,2025-06-17,1,1,1,1
MSFT,2025-06-20,1,1,1,1
MSFT,2025-06-23,3,1,1,1
MSFT,2025-06-24,2,1,1,1
MSFT,2025-06-26,2,0,0,1
MSFT,2025-07-03,4,0,1,1
MSFT,2025-07-07,3,0,1,1
MSFT,2025-07-08,1,1,1,1
MSFT,2025-07-09,1,0,0,1
MSFT,2025-07-10,1,1,1,1
MSFT,2025-07-11,4,0,1,1
MSFT,2025-07-15,2,0,1,0
MSFT,2025-07-16,1,1,1,1
MSFT,2025-07-17,1,0,0,0
MSFT,2025-07-18,1,1,0,1
MSFT,2025-07-21,1,0,1,1
MSFT,2025-07-22,1,1,1,1
MSFT,2025-07-23,3,1,1,1
MSFT,2025-07-24,1,1,1,1
MSFT,2025-07-25,3,0,0,1
MSFT,2025-07-28,2,1,1,1
MSFT,2025-07-29,3,1,1,1
MSFT,2025-07-30,15,1,1,1
MSFT,2025-07-31,25,0,0,0
MSFT,2025-08-01,2,1,1,0
MSFT,2025-08-04,2,0,0,0
MSFT,2025-08-05,1,0,0,1
MSFT,2025-08-07,1,1,1,1
MSFT,2025-08-11,2,1,1,0
MSFT,2025-08-12,3,0,0,0
MSFT,2025-08-13,3,1,0,0
MSFT,2025-08-15,1,0,0,0
MSFT,2025-08-19,1,0,0,0
MSFT,2025-08-21,1,1,0,1
MSFT,2025-08-22,1,0,0,0
MSFT,2025-08-26,1,1,1,1
MSFT,2025-08-28,1,0,0,0
MSFT,2025-08-29,1,0,1,0
MSFT,2025-09-02,1,1,0,0
MSFT,2025-09-03,1,1,0,0
MSFT,2025-09-04,1,0,0,0
MSFT,2025-09-08,1,1,1,1
MSFT,2025-09-09,5,1,1,1
MSFT,2025-09-10,3,1,1,1
MSFT,2025-09-11,1,1,1,1
MSFT,2025-09-12,9,1,1,1
MSFT,2025-09-15,2,0,0,0
MSFT,2025-09-16,3,1,1,1
MSFT,2025-09-17,2,0,1,1
MSFT,2025-09-18,2,1,1,0
MSFT,2025-09-19,3,0,0,0
MSFT,2025-09-23,3,1,1,1
MSFT,2025-09-25,2,1,1,1
MSFT,2025-09-26,5,1,1,1
MSFT,2025-09-29,1,1,1,1
MSFT,2025-10-02,2,1,1,1
MSFT,2025-10-03,2,1,1,0
MSFT,2025-10-06,1,0,0,0
MSFT,2025-10-07,1,1,0,0
MSFT,2025-10-08,1,0,0,0
MSFT,2025-10-09,1,0,0,0
MSFT,2025-10-10,1,1,1,1
MSFT,2025-10-13,3,0,0,1
MSFT,2025-10-14,1,0,1,1
MSFT,2025-10-15,3,0,1,1
MSFT,2025-10-16,2,1,1,1
MSFT,2025-10-17,1,1,1,1
MSFT,2025-10-20,2,1,1,1
MSFT,2025-10-21,3,1,1,1
MSFT,2025-10-22,9,1,1,1
MSFT,2025-10-23,2,1,1,1
MSFT,2025-10-24,4,1,1,0
MSFT,2025-10-27,6,1,0,0
MSFT,2025-10-28,17,0,0,0
MSFT,2025-10-29,32,0,0,0
MSFT,2025-10-30,19,0,0,0
MSFT,2025-10-31,3,0,0,0
MSFT,2025-11-03,10,0,0,0
MSFT,2025-11-04,6,0,0,0
MSFT,2025-11-05,3,0,0,1
MSFT,2025-11-06,3,0,1,1
MSFT,2025-11-07,1,1,1,1
MSFT,2025-11-10,4,1,0,1
MSFT,2025-11-11,1,1,1,0
MSFT,2025-11-12,2,0,0,0
MSFT,2025-11-13,3,1,0,0
MSFT,2025-11-14,3,0,0,0
MSFT,2025-11-18,7,0,0,0
MSFT,2025-11-19,8,0,0,0
MSFT,2025-11-20,2,0,0,1
MSFT,2025-11-21,2,1,1,1
MSFT,2025-11-24,5,1,1,1
MSFT,2025-11-25,1,1,1,1
MSFT,2025-11-26,1,1,1,0
MSFT,2025-11-28,2,0,0,0
MSFT,2025-12-01,2,1,0,1
MSFT,2025-12-02,1,0,0,1
MSFT,2025-12-03,11,1,1,1
MSFT,2025-12-04,9,1,1,1
MSFT,2025-12-05,1,1,0,0
MSFT,2025-12-08,8,1,0,0
MSFT,2025-12-09,16,0,0,0
MSFT,2025-12-10,15,1,0,0
MSFT,2025-12-11,7,0,0,1
MSFT,2025-12-12,2,0,0,1
MSFT,2025-12-15,1,1,1,1
MSFT,2025-12-16,3,0,1,1
MSFT,2025-12-17,1,1,1,1
MSFT,2025-12-23,2,1,1,0
MSFT,2025-12-26,3,0,0,0
MSFT,2025-12-30,4,0,0,0
MSFT,2025-12-31,3,0,0,0
MSFT,2026-01-02,2,0,1,1
MSFT,2026-01-06,1,1,1,0
MSFT,2026-01-07,2,0,0,0
MSFT,2026-01-08,2,1,0,0
MSFT,2026-01-09,3,0,0,0
MSFT,2026-01-12,1,0,0,0
MSFT,2026-01-13,3,0,0,0
MSFT,2026-01-14,3,0,0,0
MSFT,2026-01-15,3,1,0,1
MSFT,2026-01-16,1,0,0,1
MSFT,2026-01-20,6,0,1,1
MSFT,2026-01-21,5,1,1,1
MSFT,2026-01-22,10,1,1,0
MSFT,2026-01-23,9,1,1,0
MSFT,2026-01-26,12,1,0,0
MSFT,2026-01-27,5,1,0,0
MSFT,2026-01-28,33,0,0,0
